muni,municode,uf,party,male,occ,edu,yob,votes,elected,valid.votes,coal.votes,pctVV,treat,lat,long,ran.prior,incumbent,log.valid.votes,prior.pctVV,party.prior.pctVV,elec.year,log.total.assets,gini_2000,pt_pres_1998,income_2000,psdb_2000,pt_2000,hdi_2000,time.since.app,num.apps,log.num.apps,edu.scale,match.party,uf.ba,uf.sp,uf.mg,uf.rs,match.num.apps,match.time.since.app
SANTA GERTRUDES,70351.0,SP,PFL,1.0,White collar,Some Superior or More,1983.0,209,0.0,37773.0,2331.0,1.61,1.0,-22.456666666666667,-47.530277777777776,0.0,0.0,10.53934984066981,0.0,5.456196096232411,2008.0,11.293023279748466,0.46299999952316284,0.34972963544392116,212.81300354003906,0.18095704719908542,0.0,0.7820000052452087,3481.0,1,0.0,3.0,PFL,0.0,1.0,0.0,0.0,low,high
SANTA ISABEL,70378.0,SP,PT do B,1.0,Blue collar,Less than Primary,1943.0,41,0.0,63534.0,2568.0,0.14,0.0,-23.319444444444443,-46.21611111111111,0.0,0.0,11.059330474658509,0.0,2.3128594988134026,2008.0,0.0,0.4729999899864197,0.11930783242258652,232.2570037841797,0.32222877358490565,0.0,0.7799999713897705,3381.0,5,1.6094379124341003,1.0,minor party,0.0,1.0,0.0,0.0,high,high
SANTA ISABEL,70378.0,SP,PV,1.0,None,Some Superior or More,1941.0,366,0.0,24861.0,4347.0,1.4721853505490528,0.0,-23.322777777777777,-46.22972222222222,0.0,0.0,10.121055589517152,0.0,8.059158134243459,2004.0,0.0,0.4729999899864197,0.11930783242258652,232.2570037841797,0.32222877358490565,0.0,0.7799999713897705,3381.0,5,1.6094379124341003,3.0,PV,0.0,1.0,0.0,0.0,high,high
SANTA LÚCIA,70394.0,SP,PP,1.0,Government,"More than Primary, Less than Superior",1952.0,100,0.0,17885.0,1077.0,1.62,0.0,-21.685,-48.0825,1.0,1.0,9.791717651693117,2.627511591962906,13.910355486862443,2008.0,10.596659732783579,0.5450000166893005,0.07832009080590238,193.4759979248047,0.4039955604883463,0.0,0.7409999966621399,573.0,1,0.0,2.0,PP,0.0,1.0,0.0,0.0,low,lowest
SANTA ROSA DE VITERBO,70530.0,SP,PV,1.0,Other,"More than Primary, Less than Superior",1958.0,8,0.0,13229.0,1769.0,0.06047320281200393,0.0,-21.483333333333334,-47.36666666666667,0.0,0.0,9.49016666846238,0.0,2.0904189133139774,2004.0,0.0,0.5410000085830688,0.22802179764953057,298.0039978027344,0.039245863793766836,0.0,0.8040000200271606,3888.0,1,0.0,2.0,PV,0.0,1.0,0.0,0.0,low,highest
SANTANA DE PARNAÍBA,70475.0,SP,PC do B,1.0,Media,"More than Primary, Less than Superior",1967.0,254,0.0,131138.0,6475.0,0.53,0.0,-23.44611111111111,-46.92833333333333,1.0,0.0,11.784005482824389,0.4845088128224603,6.225283503129665,2008.0,0.0,0.5339999794960022,0.3395622052720558,512.8690185546875,0.02927681574430256,0.5131195693585852,0.8349999785423279,3481.0,2,0.6931471805599453,2.0,PC do B,0.0,1.0,0.0,0.0,medium,high
SANTANA DE PARNAIBA,70475.0,SP,PC do B,1.0,Media,Less than Primary,1967.0,185,0.0,38183.0,9873.0,0.4845088128224603,0.0,-23.44611111111111,-46.92833333333333,1.0,0.0,10.550145669363118,0.23291408797497837,0.0,2004.0,0.0,0.5339999794960022,0.3395622052720558,512.8690185546875,0.02927681574430256,0.5131195693585852,0.8349999785423279,3481.0,2,0.6931471805599453,1.0,PC do B,0.0,1.0,0.0,0.0,medium,high
SANTOS,70718.0,SP,PT,1.0,Media,"More than Primary, Less than Superior",1981.0,177,1.0,697640.0,94635.0,0.73,0.0,-23.941111111111113,-46.378055555555555,1.0,0.0,13.455458489382606,0.26343543759297383,15.389787731830094,2008.0,6.68586094706836,0.5580000281333923,0.3487829418183364,505.447998046875,0.014298285691136323,0.2733351488457617,0.8339999914169312,3003.0,14,2.6390573296152584,2.0,PT,0.0,1.0,0.0,0.0,high,low
SANTOS,70718.0,SP,PSL,1.0,None,Less than Primary,1955.0,24,0.0,217131.0,13283.0,0.01105323514376114,0.0,-23.9525,-46.32138888888889,0.0,0.0,12.288256137013066,0.0,2.893058829146754,2004.0,0.0,0.5580000281333923,0.3487829418183364,505.447998046875,0.014298285691136323,0.2733351488457617,0.8339999914169312,3003.0,14,2.6390573296152584,1.0,PSL,0.0,1.0,0.0,0.0,high,low
SANTOS,70718.0,SP,PT,1.0,Media,Some Superior or More,1981.0,572,0.0,217131.0,35487.0,0.26343543759297383,0.0,-23.941111111111113,-46.378055555555555,0.0,0.0,12.288256137013066,0.0,12.673898228571181,2004.0,0.0,0.5580000281333923,0.3487829418183364,505.447998046875,0.014298285691136323,0.2733351488457617,0.8339999914169312,3003.0,14,2.6390573296152584,3.0,PT,0.0,1.0,0.0,0.0,high,low
SÃO CARLOS,70793.0,SP,PSDB,1.0,Media,"More than Primary, Less than Superior",1935.0,1039,0.0,349216.0,18757.0,0.85,0.0,-22.020833333333332,-47.891666666666666,1.0,1.0,12.763445920912817,1.9059758121887598,14.150067188364556,2008.0,11.463432969223703,0.5370000004768372,0.13894413121476165,408.3299865722656,0.2828312429179854,0.04934943148517173,0.8429999947547913,3481.0,6,1.791759469228055,2.0,PSDB,0.0,1.0,0.0,0.0,high,high
SAO CARLOS,70793.0,SP,PPS,1.0,Other,"More than Primary, Less than Superior",1935.0,1929,1.0,101208.0,17287.0,1.9059758121887598,0.0,-22.020833333333332,-47.891666666666666,0.0,0.0,11.524933084094506,0.0,7.617803147530461,2004.0,0.0,0.5370000004768372,0.13894413121476165,408.3299865722656,0.2828312429179854,0.04934943148517173,0.8429999947547913,3481.0,6,1.791759469228055,2.0,PPS,0.0,1.0,0.0,0.0,high,high
SÃO JOSÉ DO BARREIRO,70939.0,SP,PMDB,1.0,Media,Less than Primary,1967.0,52,0.0,8640.0,752.0,1.72,1.0,-22.645,-44.57777777777778,0.0,0.0,9.064157861798101,0.0,2.1681247622670217,2008.0,0.0,0.5569999814033508,0.13750737173186553,512.0130004882812,0.15936993282372017,0.0,0.8339999914169312,3755.0,1,0.0,1.0,PMDB,0.0,1.0,0.0,0.0,low,high
SAO JOSE DO RIO PARDO,70955.0,SP,PSB,1.0,Other,"More than Primary, Less than Superior",1954.0,485,0.0,26053.0,3517.0,1.8615898361033278,0.0,-21.62388888888889,-46.98527777777778,1.0,1.0,10.16788820369854,2.797826271546234,15.683111148849452,2004.0,0.0,0.574999988079071,0.24022148568506152,470.0150146484375,0.46910052154033005,0.298209864846815,0.8489999771118164,3888.0,2,0.6931471805599453,2.0,PSB,0.0,1.0,0.0,0.0,medium,highest
SÃO JOSÉ DO RIO PARDO,70955.0,SP,PSC,1.0,Other,"More than Primary, Less than Superior",1954.0,460,0.0,87361.0,4863.0,1.51,0.0,-21.62388888888889,-46.98527777777778,1.0,0.0,11.377804237799664,1.8615898361033278,0.0,2008.0,10.993748398115178,0.574999988079071,0.24022148568506152,470.0150146484375,0.46910052154033005,0.298209864846815,0.8489999771118164,3888.0,2,0.6931471805599453,2.0,PSC,0.0,1.0,0.0,0.0,medium,highest
SÃO JOSÉ DO RIO PRETO,70971.0,SP,PDT,1.0,White collar,Some Superior or More,1949.0,369,0.0,599651.0,19518.0,0.17,0.0,-20.790000000000003,-49.36277777777778,1.0,0.0,13.304103098297933,0.2235350471020278,6.267790581796759,2008.0,9.21429255181461,0.5809999704360962,0.08982329842931937,239.125,0.36231263383297646,0.0,0.7710000276565552,3381.0,11,2.3978952727983707,3.0,PDT,0.0,1.0,0.0,0.0,high,high
SÃO JOSÉ DO RIO PRETO,70971.0,SP,PHS,1.0,Other,Some Superior or More,1963.0,324,0.0,599651.0,27125.0,0.15,0.0,-20.848333333333333,-49.33916666666667,0.0,0.0,13.304103098297933,0.0,7.653047179108833,2008.0,7.824445930877619,0.5809999704360962,0.08982329842931937,239.125,0.36231263383297646,0.0,0.7710000276565552,3381.0,11,2.3978952727983707,3.0,minor party,0.0,1.0,0.0,0.0,high,high
SAO JOSE DO RIO PRETO,70971.0,SP,PTB,1.0,White collar,Some Superior or More,1949.0,406,0.0,181627.0,7383.0,0.2235350471020278,0.0,-20.790000000000003,-49.36277777777778,1.0,0.0,12.109710412511888,0.2623214264613785,6.245495043070342,2004.0,0.0,0.5809999704360962,0.08982329842931937,239.125,0.36231263383297646,0.0,0.7710000276565552,3381.0,11,2.3978952727983707,3.0,PTB,0.0,1.0,0.0,0.0,high,high
SÃO JOSÉ DOS CAMPOS,70998.0,SP,PPS,0.0,Blue collar,"More than Primary, Less than Superior",1956.0,572,0.0,591727.0,28114.0,0.17,0.0,-23.278055555555554,-45.89111111111111,0.0,0.0,13.290800658855757,0.0,5.636945176237086,2008.0,11.112462823634855,0.5440000295639038,0.12163727635474321,229.7010040283203,0.3957171536917243,0.0,0.7540000081062317,2593.0,3,1.0986122886681098,2.0,PPS,0.0,1.0,0.0,0.0,medium,low
SÃO JOSÉ DOS CAMPOS,70998.0,SP,PDT,1.0,White collar,Some Superior or More,1955.0,104,0.0,591727.0,39712.0,0.32,0.0,-23.229444444444443,-45.919444444444444,1.0,0.0,13.290800658855757,0.35732899255356365,1.7420234602011895,2008.0,13.195615697878253,0.5440000295639038,0.12163727635474321,229.7010040283203,0.3957171536917243,0.0,0.7540000081062317,2593.0,3,1.0986122886681098,3.0,PDT,0.0,1.0,0.0,0.0,medium,low
SAO JOSE DOS CAMPOS,70998.0,SP,PDT,1.0,White collar,Some Superior or More,1955.0,1001,0.0,280134.0,16968.0,0.35732899255356365,0.0,-23.229444444444443,-45.919444444444444,1.0,0.0,12.543023339101175,0.1871735022785373,2.4399244192508616,2004.0,0.0,0.5440000295639038,0.12163727635474321,229.7010040283203,0.3957171536917243,0.0,0.7540000081062317,2593.0,3,1.0986122886681098,3.0,PDT,0.0,1.0,0.0,0.0,medium,low
SÃO JOSÉ DOS CAMPOS,70998.0,SP,PMDB,1.0,White collar,Some Superior or More,1967.0,700,0.0,591727.0,14148.0,0.21,0.0,-23.191944444444445,-45.875277777777775,0.0,0.0,13.290800658855757,0.0,6.644677190201832,2008.0,13.547632419997361,0.5440000295639038,0.12163727635474321,229.7010040283203,0.3957171536917243,0.0,0.7540000081062317,771.0,12,2.4849066497880004,3.0,PMDB,0.0,1.0,0.0,0.0,high,lowest
SAO JOSE DOS CAMPOS,70998.0,SP,PT,1.0,Blue collar,"More than Primary, Less than Superior",1973.0,411,0.0,280134.0,40256.0,0.14671550043907558,0.0,-23.179444444444446,-45.886944444444445,0.0,0.0,12.543023339101175,0.0,12.674891630543515,2004.0,0.0,0.5440000295639038,0.12163727635474321,229.7010040283203,0.3957171536917243,0.0,0.7540000081062317,3128.0,13,2.5649493574615367,2.0,PT,0.0,1.0,0.0,0.0,high,high
SÃO MANUEL,71030.0,SP,PFL,1.0,White collar,"More than Primary, Less than Superior",1975.0,95,0.0,64813.0,4183.0,0.42,1.0,-22.79361111111111,-48.57777777777778,0.0,0.0,11.07926147950336,0.0,10.705559710795313,2008.0,7.601402334583733,0.6179999709129333,0.19499261148883337,610.041015625,0.13355485722767257,0.29503375067153054,0.8410000205039978,3755.0,1,0.0,2.0,PFL,0.0,1.0,0.0,0.0,low,high
SAO PEDRO,71099.0,SP,PSB,1.0,White collar,"More than Primary, Less than Superior",1959.0,93,0.0,15905.0,691.0,0.5847217856020119,0.0,-22.553055555555556,-47.89472222222222,1.0,0.0,9.674388804183245,2.064534757814192,1.6530715368512237,2004.0,0.0,0.6150000095367432,0.1809237830184073,425.1860046386719,0.3687295656235404,0.0,0.8199999928474426,3755.0,3,1.0986122886681098,2.0,PSB,0.0,1.0,0.0,0.0,medium,high
SAO ROQUE,71137.0,SP,PC do B,1.0,Education,"More than Primary, Less than Superior",1964.0,112,0.0,34468.0,313.0,0.3249390739236393,0.0,-23.441388888888888,-47.05888888888889,1.0,0.0,10.447786636359657,0.6597857329500915,0.0,2004.0,0.0,0.5580000281333923,0.1452657088454215,359.1390075683594,0.4291272929405225,0.0,0.7979999780654907,1981.0,3,1.0986122886681098,2.0,PC do B,0.0,1.0,0.0,0.0,medium,lowest
SAO SEBASTIAO,71153.0,SP,PP,1.0,Politician,Some Superior or More,1955.0,956,1.0,32699.0,4599.0,2.9236368084650906,0.0,-23.760555555555555,-45.40833333333333,1.0,1.0,10.39509977537798,2.6012125953451983,9.716409153139058,2004.0,0.0,0.5580000281333923,0.1452657088454215,359.1390075683594,0.4291272929405225,0.0,0.7979999780654907,2593.0,6,1.791759469228055,3.0,PP,0.0,1.0,0.0,0.0,high,low
SAO SEBASTIAO,71153.0,SP,PMDB,1.0,Other,"More than Primary, Less than Superior",1955.0,100,0.0,32699.0,4599.0,0.30581974983944465,0.0,-23.808333333333334,-45.41722222222222,0.0,0.0,10.39509977537798,0.0,9.41130451789556,2004.0,0.0,0.5580000281333923,0.1452657088454215,359.1390075683594,0.4291272929405225,0.0,0.7979999780654907,2593.0,6,1.791759469228055,2.0,PMDB,0.0,1.0,0.0,0.0,high,low
SÃO SEBASTIÃO,71153.0,SP,PSB,1.0,White collar,"More than Primary, Less than Superior",1948.0,248,0.0,113032.0,5455.0,0.62,0.0,-23.78527777777778,-45.401111111111106,0.0,0.0,11.635426243445643,0.0,2.6147588611272514,2008.0,11.730277558118981,0.5580000281333923,0.1452657088454215,359.1390075683594,0.4291272929405225,0.0,0.7979999780654907,771.0,2,0.6931471805599453,2.0,PSB,0.0,1.0,0.0,0.0,medium,lowest
SAO VICENTE,71218.0,SP,PSB,1.0,Other,Some Superior or More,1962.0,2458,0.0,165128.0,63367.0,1.4885422217915798,0.0,-23.95611111111111,-46.3825,0.0,0.0,12.014476209714093,0.0,34.7893232196986,2004.0,0.0,0.5009999871253967,0.12136862491930278,169.51800537109375,0.42207245155855094,0.0,0.718999981880188,2496.0,15,2.70805020110221,3.0,PSB,0.0,1.0,0.0,0.0,high,low
SERRANA,71315.0,SP,PTC,1.0,White collar,"More than Primary, Less than Superior",1950.0,218,0.0,50649.0,4996.0,0.96,0.0,-21.17388888888889,-47.58222222222223,0.0,0.0,10.832674766145303,0.0,2.447570733748235,2008.0,11.601403266234023,0.5979999899864197,0.09696569920844327,159.38900756835938,0.14918743228602382,0.022318526543878656,0.7310000061988831,3755.0,1,0.0,2.0,minor party,0.0,1.0,0.0,0.0,low,high
SEVERÍNIA,71390.0,SP,PSB,1.0,Government,"More than Primary, Less than Superior",1952.0,17,0.0,27765.0,2530.0,0.18,0.0,-20.711111111111112,-48.526944444444446,0.0,0.0,10.231531513675707,0.0,3.370251280219126,2008.0,0.0,0.5,0.082268253268694,320.8699951171875,0.3197423898438586,0.0,0.8119999766349792,3755.0,3,1.0986122886681098,2.0,PSB,0.0,1.0,0.0,0.0,medium,high
SOCORRO,71439.0,SP,PSDB,1.0,White collar,Some Superior or More,1967.0,238,0.0,37587.0,9343.0,1.14,0.0,-22.591666666666665,-46.51777777777777,0.0,0.0,10.534413524913662,0.0,16.903156190990018,2008.0,8.517393171418904,0.5170000195503235,0.12794723825226711,245.37100219726562,0.5054174633524537,0.0,0.7789999842643738,3755.0,1,0.0,3.0,PSDB,0.0,1.0,0.0,0.0,low,high
SOROCABA,71455.0,SP,PV,1.0,Media,"More than Primary, Less than Superior",1970.0,840,0.0,811635.0,29625.0,0.28,1.0,-23.47722222222222,-47.43833333333333,1.0,0.0,13.606806010695921,0.406533085843923,9.759173766122506,2008.0,9.893487720457795,0.47200000286102295,0.23843847674937807,291.6109924316406,0.0,0.0,0.800000011920929,3755.0,1,0.0,2.0,PV,0.0,1.0,0.0,0.0,low,high
SUZANO,71510.0,SP,PFL,1.0,None,"More than Primary, Less than Superior",1943.0,386,0.0,116330.0,10248.0,0.33181466517665265,0.0,-23.58833333333333,-46.30027777777777,1.0,0.0,11.664186258810812,0.9262206378509136,24.716192416236975,2004.0,0.0,0.5320000052452087,0.17997799779977997,257.8299865722656,0.3895868824531516,0.0,0.7599999904632568,3381.0,10,2.302585092994046,2.0,PFL,0.0,1.0,0.0,0.0,high,high
TAGUAÍ,71617.0,SP,PSC,1.0,White collar,Some Superior or More,1953.0,65,0.0,16834.0,3275.0,1.1,0.0,-23.451666666666664,-49.407777777777774,1.0,0.0,9.731155929771521,2.4205748865355523,0.0,2008.0,11.314486721293981,0.5339999794960022,0.13695219123505975,295.39898681640625,0.0,0.0,0.7889999747276306,1342.0,2,0.6931471805599453,3.0,PSC,0.0,1.0,0.0,0.0,medium,lowest
TAQUARITINGA,71757.0,SP,PSDB,1.0,White collar,"More than Primary, Less than Superior",1957.0,181,0.0,27459.0,2981.0,0.6591645726355657,0.0,-21.4075,-48.503055555555555,0.0,0.0,10.220449262052888,0.0,11.21614322092754,2004.0,0.0,0.609000027179718,0.1308652604390874,166.55599975585938,0.36894075403949733,0.0,0.7020000219345093,2422.0,5,1.6094379124341003,2.0,PSDB,0.0,1.0,0.0,0.0,high,low
TAQUARITINGA,71757.0,SP,PV,1.0,Other,Some Superior or More,1950.0,142,0.0,27459.0,2981.0,0.5171346370953057,0.0,-21.4,-48.50888888888889,1.0,1.0,10.220449262052888,1.4468709005324485,1.4468709005324485,2004.0,0.0,0.609000027179718,0.1308652604390874,166.55599975585938,0.36894075403949733,0.0,0.7020000219345093,2422.0,5,1.6094379124341003,3.0,PV,0.0,1.0,0.0,0.0,high,low
TAQUARIVAÍ,61840.0,SP,PT,1.0,Blue collar,"More than Primary, Less than Superior",1949.0,17,0.0,10238.0,238.0,0.47,1.0,-23.92527777777778,-48.69444444444444,1.0,0.0,9.233861567017529,0.7402422611036339,4.172274562584119,2008.0,10.819798284210286,0.5070000290870667,0.20677437641723356,238.53799438476562,0.0,0.0,0.7749999761581421,3849.0,1,0.0,2.0,PT,0.0,1.0,0.0,0.0,low,highest
TEODORO SAMPAIO,71870.0,SP,PSDB,1.0,White collar,Some Superior or More,1973.0,363,0.0,35566.0,2684.0,2.89,1.0,-22.52722222222222,-52.16861111111111,0.0,0.0,10.479145404303607,0.0,19.923650245409924,2008.0,11.397054125857043,0.5019999742507935,0.10131203047296583,428.9129943847656,0.0,0.0,0.8100000023841858,3888.0,1,0.0,3.0,PSDB,0.0,1.0,0.0,0.0,low,highest
TERRA ROXA,71897.0,SP,PT,0.0,Government,"More than Primary, Less than Superior",1952.0,150,0.0,15971.0,6404.0,2.68,1.0,-20.791666666666668,-48.33444444444444,0.0,0.0,9.67852985665631,0.0,14.820264872819003,2008.0,12.128116509451258,0.5009999871253967,0.1362217017954723,194.22000122070312,0.2859304084720121,0.0,0.7490000128746033,3580.0,2,0.6931471805599453,2.0,PT,0.0,1.0,0.0,0.0,medium,high
TREMEMBE,71978.0,SP,PMDB,0.0,White collar,Some Superior or More,1932.0,46,0.0,16057.0,1461.0,0.28647941707666436,0.0,-22.995833333333334,-45.54083333333333,0.0,0.0,9.683900170549684,0.0,8.591726485606452,2004.0,0.0,0.47200000286102295,0.10358056265984655,237.11900329589844,0.0,0.0,0.7630000114440918,2593.0,4,1.3862943611198906,3.0,PMDB,0.0,1.0,0.0,0.0,high,low
TREMEMBE,71978.0,SP,PSDB,1.0,Government,"More than Primary, Less than Superior",1961.0,113,0.0,16057.0,1769.0,0.7037429158622407,0.0,-22.962777777777777,-45.54944444444444,0.0,0.0,9.683900170549684,0.0,16.32502035077333,2004.0,0.0,0.47200000286102295,0.10358056265984655,237.11900329589844,0.0,0.0,0.7630000114440918,2593.0,4,1.3862943611198906,2.0,PSDB,0.0,1.0,0.0,0.0,high,low
TURIÚBA,72052.0,SP,PSDB,0.0,None,Less than Primary,1958.0,50,0.0,4287.0,2020.0,3.41,0.0,-20.94611111111111,-50.11,0.0,0.0,8.363342466597977,0.0,16.075156576200417,2008.0,10.596659732783579,0.46299999952316284,0.14649459365190093,190.8249969482422,0.39988238753307853,0.0,0.7519999742507935,1181.0,1,0.0,1.0,PSDB,0.0,1.0,0.0,0.0,low,lowest
UBATUBA,72095.0,SP,PSDB,1.0,White collar,Some Superior or More,1963.0,1324,1.0,122176.0,3455.0,3.01,0.0,-23.46,-45.06222222222222,0.0,0.0,11.71321790708542,0.0,6.797788704614273,2008.0,11.409813530468991,0.5899999737739563,0.11356213524655993,315.4129943847656,0.12503371006889114,0.20650175292358233,0.7950000166893005,1181.0,6,1.791759469228055,3.0,PSDB,0.0,1.0,0.0,0.0,high,lowest
VARZEA PAULISTA,72338.0,SP,PMDB,1.0,Government,"More than Primary, Less than Superior",1959.0,681,0.0,50061.0,8743.0,1.3603403847306286,0.0,-23.211666666666666,-46.84388888888889,1.0,1.0,10.820997540815013,1.4376341751694528,23.51834430856068,2004.0,0.0,0.5540000200271606,0.16064642037867635,627.4660034179688,0.576584791881159,0.0,0.8569999933242798,3381.0,10,2.302585092994046,2.0,PMDB,0.0,1.0,0.0,0.0,high,high
VÁRZEA PAULISTA,72338.0,SP,PSDC,1.0,Government,"More than Primary, Less than Superior",1959.0,109,1.0,162229.0,7719.0,1.9,0.0,-23.211666666666666,-46.84388888888889,1.0,0.0,11.996764196297423,1.3603403847306286,0.0,2008.0,11.289794413577894,0.5540000200271606,0.16064642037867635,627.4660034179688,0.576584791881159,0.0,0.8569999933242798,3381.0,10,2.302585092994046,2.0,PSDC,0.0,1.0,0.0,0.0,high,high
VÁRZEA PAULISTA,72338.0,SP,PSB,1.0,White collar,Some Superior or More,1954.0,499,0.0,162229.0,7719.0,0.87,0.0,-23.210277777777776,-46.83166666666667,0.0,0.0,11.996764196297423,0.0,5.679071532730069,2008.0,11.289794413577894,0.5540000200271606,0.16064642037867635,627.4660034179688,0.576584791881159,0.0,0.8569999933242798,3381.0,10,2.302585092994046,3.0,PSB,0.0,1.0,0.0,0.0,high,high
VOTUPORANGA,72451.0,SP,PMDB,1.0,Government,"More than Primary, Less than Superior",1950.0,244,0.0,72517.0,5220.0,0.51,0.0,-20.413888888888888,-49.973888888888894,0.0,0.0,11.1915762961146,0.0,4.482571878692399,2008.0,8.160803920954665,0.5230000019073486,0.18516717325227963,272.364013671875,0.34087759815242497,0.013394919168591224,0.7760000228881836,3888.0,4,1.3862943611198906,2.0,PMDB,0.0,1.0,0.0,0.0,high,highest
ALMIRANTE TAMANDARE,74071.0,PR,PL,1.0,Government,"More than Primary, Less than Superior",1954.0,338,0.0,37351.0,5797.0,0.9049289175657946,0.0,-25.31277777777778,-49.297777777777775,1.0,0.0,10.528114963964265,1.6466229527478022,12.314387368049633,2004.0,0.0,0.4790000021457672,0.2012532827166593,197.64500427246094,0.0,0.0,0.7279999852180481,3888.0,3,1.0986122886681098,2.0,PL,0.0,0.0,0.0,0.0,medium,highest
ALTÔNIA,79510.0,PR,PDT,1.0,Politician,"More than Primary, Less than Superior",1956.0,555,1.0,32168.0,24079.0,4.85,1.0,-23.872222222222224,-53.891666666666666,1.0,1.0,10.37872744857711,5.541561712846348,28.174269987872,2008.0,11.350959323833282,0.527999997138977,0.06707860164773992,185.51800537109375,0.0,0.03729193341869398,0.7429999709129333,2699.0,1,0.0,2.0,PDT,0.0,0.0,0.0,0.0,low,low
ALTO PARANÁ,74098.0,PR,PSDB,1.0,Government,Some Superior or More,1957.0,471,1.0,22807.0,10337.0,6.02,1.0,-23.127222222222223,-52.308055555555555,0.0,0.0,10.03482278536615,0.0,47.508814962440596,2008.0,11.034905792929415,0.5090000033378601,0.16022588860591297,198.72000122070312,0.46224192877927117,0.0,0.7429999709129333,3755.0,1,0.0,3.0,PSDB,0.0,0.0,0.0,0.0,low,high
ALVORADA DO SUL,74136.0,PR,PDT,1.0,Government,"More than Primary, Less than Superior",1965.0,301,1.0,5642.0,1463.0,5.334987593052109,0.0,-22.753611111111113,-51.18722222222222,1.0,0.0,8.637993891561942,3.5130111524163565,1.3754646840148699,2004.0,0.0,0.5199999809265137,0.1098225513483303,214.3159942626953,0.0,0.0,0.7570000290870667,3003.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,low
ALVORADA DO SUL,74136.0,PR,PTB,1.0,Education,Some Superior or More,1946.0,197,1.0,15785.0,1550.0,3.67,0.0,-22.77027777777778,-51.220555555555556,0.0,0.0,9.666815400992093,0.0,5.97305919886565,2008.0,0.0,0.5199999809265137,0.1098225513483303,214.3159942626953,0.0,0.0,0.7570000290870667,3003.0,2,0.6931471805599453,3.0,PTB,0.0,0.0,0.0,0.0,medium,low
ALVORADA DO SUL,74136.0,PR,PDT,1.0,Government,"More than Primary, Less than Superior",1965.0,160,0.0,15785.0,1953.0,2.98,0.0,-22.753611111111113,-51.18722222222222,1.0,1.0,9.666815400992093,5.334987593052109,20.081531371853952,2008.0,11.373674891823535,0.5199999809265137,0.1098225513483303,214.3159942626953,0.0,0.0,0.7570000290870667,3003.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,low
AMPERE,74179.0,PR,PT,1.0,Other,"More than Primary, Less than Superior",1962.0,174,0.0,8718.0,5043.0,1.9958706125258088,0.0,-25.915,-53.47277777777778,1.0,0.0,9.073145132798338,2.4860235518020697,6.07826810990841,2004.0,0.0,0.5759999752044678,0.36480845932659306,234.61300659179688,0.0,0.0,0.7929999828338623,1981.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,lowest
ANTONIO OLINTO,74233.0,PR,PT,1.0,White collar,Some Superior or More,1968.0,188,0.0,4479.0,1304.0,4.1973654833668235,0.0,-25.98611111111111,-50.197222222222216,0.0,0.0,8.4071550862073,0.0,5.929671339921857,2004.0,0.0,0.5640000104904175,0.153555479216764,127.92900085449219,0.0,0.07347074468085106,0.7110000252723694,1981.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,lowest
BOA ESPERANÇA,74578.0,PR,PSDB,1.0,White collar,"More than Primary, Less than Superior",1973.0,153,1.0,8758.0,1199.0,4.75,0.0,-24.242222222222225,-52.78861111111111,0.0,0.0,9.077722847361343,0.0,5.99806514027733,2008.0,9.937068836264839,0.5389999747276306,0.10365384615384615,181.60899353027344,0.5928585677239178,0.0,0.722000002861023,573.0,1,0.0,2.0,PSDB,0.0,0.0,0.0,0.0,low,lowest
CAMPINA GRANDE DO SUL,74772.0,PR,PSL,1.0,White collar,Some Superior or More,1970.0,370,0.0,47201.0,2001.0,1.66,0.0,-25.363611111111112,-49.10305555555556,0.0,0.0,10.762170357789895,0.0,2.7767065175472427,2008.0,11.432170837275093,0.5040000081062317,0.15317334499535343,212.53500366210938,0.6228378503376191,0.0,0.7609999775886536,771.0,3,1.0986122886681098,3.0,PSL,0.0,0.0,0.0,0.0,medium,lowest
CAMPINA GRANDE DO SUL,74772.0,PR,PT,1.0,Government,Some Superior or More,1956.0,120,0.0,18151.0,2714.0,0.6611205994160102,0.0,-25.351666666666667,-49.11833333333333,1.0,0.0,9.806480934593978,1.9640387275242046,2.676348547717842,2004.0,0.0,0.5040000081062317,0.15317334499535343,212.53500366210938,0.6228378503376191,0.0,0.7609999775886536,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
CAMPO MOURÃO,74837.0,PR,PMDB,1.0,Blue collar,"More than Primary, Less than Superior",1974.0,1741,0.0,137586.0,11177.0,3.65,0.0,-24.048333333333336,-52.40083333333333,1.0,1.0,11.832004455119042,2.32917380705269,9.420482247592382,2008.0,10.454783108855832,0.5740000009536743,0.1725521816415914,283.0799865722656,0.0,0.0343032377692198,0.7739999890327454,1342.0,6,1.791759469228055,2.0,PMDB,0.0,0.0,0.0,0.0,high,lowest
